X,y
0.2069501273,433.9090295
1.296595055,436.1682464
0.3364731582,266.6951002
1.699950743,577.7621464
1.803832216,525.6815612
1.166037295,-87.23391538
1.166504785,653.4884424
0.1739735198,66.31376194
1.728866494,231.7908841
1.56677444,352.7761054
1.669143581,854.3003593
1.376810037,228.7542436
1.743567133,756.7239783
0.7099926117,117.4046176
1.790170346,614.7173939
0.7354170163,126.6691134
1.198922279,866.0849176
1.945136471,577.2665572
0.008374887256,221.0846894
0.03994586516,249.4959077
1.523485413,806.1158582
0.4222518851,596.5471645
0.7131178424,310.1051537
1.800046247,590.438661
1.884116439,608.7150848
1.015794832,285.7064377
0.6879153731,-4.249381064
0.6779398523,339.0911754
1.381767953,605.8878986
1.705077482,684.9297813
0.9733378828,531.8913825
1.325044569,174.1565724
0.526727238,-56.34855527
1.812944222,612.2539463
0.2425297867,-214.025822
0.7918744524,617.3012332
1.092952722,703.1688038
1.097819263,384.4801302
1.404214908,277.9403235
0.5505764269,392.4515377
0.3495734301,-43.3496157
0.2713229343,73.49174046
0.3652502605,142.8331625
1.20860884,286.0464853
0.8866406415,406.499192
0.01965510514,117.2571041
0.7347814574,211.2180195
1.66578719,635.0901462
0.9675937932,146.8063692
1.158259608,644.4598915
1.788182739,413.0975549
0.8755545438,451.5284305
1.901187932,799.6567122
0.2035649452,-280.7268287
0.8220421505,480.3547887
0.2938438472,66.43024114
0.7595030458,406.7531753
0.7970040576,336.0265193
1.91516203,709.7293263
1.964757234,667.7167558
0.2873752504,-181.3357786
0.2197262275,174.3078784
0.9721150838,563.0672796
1.679604571,669.1932647
0.7443340477,113.1401056
0.5248321634,113.0524153
1.661844982,487.4603167
1.347988416,618.2322503
1.652434752,269.8970341
0.7119155469,253.2733974
1.747237057,355.9745088
0.1040916775,120.1472411
1.678293216,647.7684828
0.2466369822,55.24785867
1.715061216,448.3447249
1.900123934,1115.755259
0.1635180639,229.5734774
1.019452151,296.3502802
1.895372354,872.2686186
0.9094797113,626.9606633
1.800166366,319.8974369
1.707259857,318.5408428
0.769222152,282.7939324
0.8705245593,341.2848665
1.844446636,586.7816028
0.244219828,29.18943084
1.894613798,283.0047411
0.2412717422,-46.28606895
1.559701978,546.8685754
0.02260507318,87.75916648
0.3285408989,361.9387822
0.2990986371,437.7513633
1.933309638,1000.24998
0.8052228767,486.1037957
0.9163737735,501.2862836
1.839062049,-98.08038238
1.588028901,211.1965385
1.559751092,545.6008609
1.802316021,186.969607
0.5164536265,203.2937591
1.289812648,448.891836
0.9852502086,647.7786164
0.8294716051,131.0212337
1.300593948,387.3187428
0.4658036773,-78.55653795
0.2427698788,177.9577321
1.756504935,878.3345235
0.05568210253,176.0401427
0.7263782474,337.0496007
0.1345692258,1345.244158
0.8323218928,448.1384422
0.6632336982,80.03291689
1.048780539,53.84693859
0.5742759162,539.5673061
1.800037284,592.8853039
1.638991371,579.74703
1.736284509,600.4720327
1.236311469,370.6039115
1.275376494,473.6550872
0.01064838114,250.4314718
0.4224165172,749.330628
0.7539723346,562.5660195
1.465398101,438.2972229
1.025335452,443.7507789
0.5438994523,461.9019429
1.869087761,918.5117567
0.5252672247,663.9331222
1.317566733,239.7212866
1.366228571,528.0960024
0.08057103756,128.8600354
1.50986508,537.1385632
0.0973896968,-143.873142
1.119511367,402.0331622
0.8840668419,512.813314
0.8235310832,-57.96495873
0.891035629,449.3226094
1.262277252,524.2018071
1.671651856,413.6842229
0.41663078,336.6436469
0.4766744213,224.1898593
1.880794068,912.305998
1.183615815,382.6312217
0.3413548706,125.5044622
0.3216161028,198.0432549
1.415442701,543.4254801
0.5638737687,226.2035298
0.7385615404,159.2634604
1.608748828,323.6277066
0.07513245909,177.0263422
1.627940539,281.4780086
1.165428899,367.7261544
1.407315719,360.2239367
1.101320918,386.9050099
1.537528361,434.9688676
0.325805309,496.6138113
1.38964146,542.9060226
0.7951887959,421.3364456
0.6729007036,313.8873481
0.4270749558,264.2733064
0.4210138793,163.6987429
1.626284009,242.3385803
0.4040313368,398.1757144
1.19026335,228.44911
1.780441341,526.5830686
0.5549293594,304.7818764
1.135890461,281.280076
1.30335959,527.6455969
0.3233428725,-21.94430315
0.4234917241,346.8440515
1.284651052,518.7394772
1.006272517,348.396136
0.06886261715,224.4786607
0.9999179839,764.5572122
1.352935874,864.00613
0.3991432318,298.5310378
0.7866413408,204.5879028
0.7011751176,559.8870041
1.18895267,-33.7016765
0.8813297668,707.4296484
1.67408225,506.711356
0.7669622452,-43.43630481
0.4081753223,547.0964848
0.5944756154,367.0710819
1.160172416,224.2171168
1.345743337,463.9578188
1.729317844,349.2065929
0.6688850542,569.48339
1.334831061,721.7779767
0.009264046009,112.4764702
1.852385973,910.1640189
0.9753341372,463.8921748
0.1505574333,414.3313561
1.246596254,388.3281997
0.4384279747,-44.25729357
0.8143474772,456.5488089
0.6660038261,348.9931704
0.9048790323,245.7959319
0.4408920085,102.5919284
0.8500048282,551.4317288
1.350912091,546.9195446
0.01236764528,252.6287144
0.9622513836,212.3100362
1.417489395,519.7931725
0.2056851843,210.7552048
1.489207358,605.9931957
0.1350050934,-428.3705544
1.096838326,225.1403627
0.5296326436,41.9592472
1.019970159,365.9643264
1.668328216,747.9112655
0.6867734044,425.4855968
0.9170460178,205.4705459
1.248475992,185.9894195
0.2581424939,442.5413328
0.8598621548,486.9992031
1.041087675,1085.809329
1.109613517,361.1043554
0.3126628768,224.5610331
1.897832436,730.5467181
0.3267335168,-121.5202307
1.749494147,727.7041025
1.381230625,766.4758255
1.184815569,462.4421287
1.206444271,680.5080623
0.09628567196,23.2599557
0.9425743348,-41.10941027
1.484739874,457.483538
0.9518126549,240.127859
0.2010607174,47.3899773
0.5744424184,641.3209339
1.173216926,414.13662
1.024186117,254.572278
1.398625842,337.578718
1.313560209,32.35030642
1.677707724,614.0007111
1.794771435,507.0733824
0.1715885698,204.0592599
0.8404992036,275.387192
0.5827221457,-65.2946477
0.6746910935,21.84965729
1.164845316,637.2319664
1.606091049,582.7278699
0.07342588697,32.60819743
0.4892325481,254.6981005
1.57623788,553.1641449
1.340868668,198.3543669
0.8132730538,180.2981487
1.434095877,506.6524043
0.9967355455,-26.98238981
1.040647252,547.0601827
0.6535894117,157.9367655
0.1677959213,-201.2459257
1.337506509,243.255261
1.674239256,568.1074951
1.085392166,219.3354749
1.957050937,479.9789661
1.495041273,147.7832178
0.9010730781,358.2470648
0.1411374948,136.024942
1.605121496,203.819809
1.34254165,316.0227497
1.082670765,34.31944061
0.795731406,217.0219306
1.876895281,451.2678189
0.1482108451,506.9394296
1.891849288,1176.825512
1.410126568,845.2736152
0.1947337876,632.1585611
0.0863198239,216.9965342
1.469851695,350.6097647
0.1954145508,186.1244202
1.14857515,223.3779604
0.2946060886,524.8423571
1.723571242,478.3894752
1.156150098,502.302413
0.4459000171,529.1276249
1.646546425,431.223882
0.7519424439,405.194517
1.404292192,738.9639233
0.7046541085,568.680299
1.391355326,683.4262391
1.145540553,-205.5387687
1.304562226,178.151319
1.171704245,-204.0452958
0.8555462675,89.52466126
1.723381808,203.3451921
0.6086151836,-277.0490204
0.407071045,-196.9378128
1.283159362,182.9061764
1.977681083,637.5903321
0.1380738738,-29.18153223
0.9866831761,299.0249589
0.4003084225,200.9885384
0.8218658099,296.102422
1.630922857,495.0176301
0.9677204377,134.2857575
0.9665885699,558.6788977
1.617717078,221.6076098
1.579347228,570.4262882
1.93820526,771.6024503
1.548954839,113.1749599
1.506625864,245.4209164
0.01470608911,204.4134737
1.969308955,942.7420516
1.785117997,969.5933493
1.873644924,117.5235981
1.346782958,552.174186
1.901545415,336.2655478
1.217054545,489.9566475
0.8057465653,139.9721929
1.117681742,388.4939208
0.685290293,470.0508634
0.546519054,508.1354502
0.961428113,394.2382176
0.4641571557,31.41831148
0.833131657,286.7360496
1.888897165,374.2773565
0.1249151872,190.1175687
0.3924914334,-21.69112424
1.496711707,292.1174704
1.127785842,326.9234775
0.5810090113,439.4580385
0.1993278442,48.66737523
0.7734706926,568.4770576
1.247171376,321.7937428
1.076652744,387.1138042
0.1420697781,170.6331483
0.4944621488,116.8547148
0.2844987374,345.4259051
0.8842140694,216.9027981
0.1323303777,80.47996817
1.214179157,-112.2373334
1.275114943,351.0313111
1.128148058,-10.89961318
0.1738791214,-246.9249388
1.652914932,531.5692295
0.04622133694,389.2539305
0.5518453888,-68.6730453
0.3130584268,-113.2587898
1.776544393,411.6139978
0.8880874984,460.7984297
1.348260591,577.824162
1.453341984,424.9549119
1.689098797,435.5405111
1.600108816,554.8094183
1.014469617,265.0008166
0.7710238095,127.7536317
0.6761688187,130.0822188
1.474455354,711.2244431
0.2849910858,61.06914896
1.59690701,-53.20064249
0.411588754,247.4547158
1.474264828,178.0394692
1.745460501,302.5570708
1.968166938,479.8474127
0.3929739339,181.1936082
1.175983259,359.4527067
0.1667581075,-158.986159
0.608310509,619.559565
0.05128413161,-251.8262389
0.8963217467,251.6728389
1.110526645,879.2775746
1.006136645,234.658205
1.054141877,83.41969189
1.519647317,794.3974966
1.938940867,215.0174402
1.228372489,519.420563
1.93130635,545.2485184
1.641283121,851.1989733
0.6287119622,264.1843819
0.09393193355,187.4988872
0.1341874653,325.6838953
0.2089090362,279.2204354
0.3164814836,341.0878928
1.499451494,783.9119103
1.238779939,498.3446243
0.865458272,230.5612339
1.296513908,380.0167887
1.726982901,402.5289151
1.457722885,447.1342689
0.6639430095,339.1594128
0.6684306745,50.827665
1.549716804,463.6056018
1.326725222,320.5986177
0.4695088434,-15.53109608
0.2949050534,328.4318194
1.887532764,1006.061899
0.6777212987,300.1293044
1.641471682,275.747623
1.147731699,459.6660306
1.15308998,744.0574655
1.740049851,432.3716153
0.6890117868,577.7002985
0.1585605693,351.676755
0.1127509933,-235.9375008
0.06226816577,54.49924277
1.282295266,79.2971566
1.173203475,353.8105896
1.902846442,631.243274
1.525598106,435.7120841
1.552894893,264.7115288
1.281420449,404.7346789
0.8090390489,293.4175115
1.623892469,409.5596167
0.7556784275,-273.6855155
1.220450299,288.4609862
0.1784443361,261.7508104
1.827454988,625.029039
1.786608988,412.6846282
0.6700171399,158.1459251
0.5120423461,414.6326942
1.928057694,609.7027
1.532314203,741.3123322
1.853815124,925.0765573
1.439116827,216.2191143
0.8617750473,191.2716442
1.52032186,121.5198651
0.6939179008,157.7834689
0.4684067419,-48.11696244
0.6375050059,207.0407116
0.7509378569,437.3184816
0.1010149417,-59.32874645
1.392059593,316.5591861
1.089763372,556.2343109
1.916655373,539.3387653
0.5069875065,524.102292
0.0333431012,-47.51112318
0.760840015,111.282632
1.289439955,883.5230495
1.627590039,471.0341336
1.025230488,240.7970331
1.309242387,177.7015516
0.8509866689,144.4687636
0.2832227012,169.1792429
0.979571736,501.1114042
1.197957016,54.80436326
0.4847073903,-188.5452411
0.1888859215,-69.10637138
1.889969571,403.2298061
0.437431226,633.3733648
0.8994796849,378.1589127
0.6808231122,383.2464972
1.806195014,552.4871902
1.011618445,274.427875
1.610864659,270.5410261
0.3377185787,253.0733168
0.7821844883,786.7881334
0.2736372618,218.4037011
0.1895369421,86.08049244
0.1339472241,92.01608695
1.55969079,496.4524274
1.704363001,662.0179681
0.4644253903,240.679319
0.604553401,345.2107236
0.9170371244,328.3993309
0.3504435442,12.25080469
0.1677474771,-129.9315874
1.297277914,419.9005913
0.7960105859,526.4731864
0.8977027313,-218.5796745
0.896815682,652.3101333
0.5051720134,-22.03893609
0.5478297413,187.150302
1.386801707,350.0996456
1.706634373,575.9400921
0.1994524077,573.5743802
1.894181334,479.0599564
0.4848194648,276.9519476
0.02863055533,-15.79601389
1.71390026,984.0533344
0.2131965063,324.6020407
1.030334057,509.6966998
0.2317381191,-120.9556781
1.112381385,-218.8949487
1.672582626,733.7600759
1.435874047,123.3753817
0.7639160381,183.503768
0.01810832316,-98.41691952
1.141754834,533.6340284
0.9213455833,234.8859633
0.2538721153,269.6081903
1.420485597,242.9445936
0.7235366238,201.0619072
0.4748669367,16.00184522
1.894497155,668.6603034
0.3603172955,-106.2840415
0.2660195978,34.75822339
1.128602129,148.3476423
1.331530481,621.3776953
0.9679787364,649.3889959
0.8649957567,537.3636224
0.4214099277,247.4016793
0.1491012874,-15.92897105
0.01277174343,412.30767
1.093420559,526.697919
1.597566472,420.3098204
0.7209490103,174.4736986
0.4621495932,54.33434663
0.7374143417,16.73614467
0.3928826304,61.20876586
0.3082900864,-32.82152315
0.0992118167,-117.4140089
0.8138159214,583.0257153
0.2122600386,172.0770486
0.7594748096,16.19401629
1.083409625,-11.65156845
1.522011966,330.3940753
1.589622607,419.5811206
0.494206468,313.3239417
0.9903538202,352.8109751
1.444505137,506.8515591
0.5490891695,629.862192
0.9089654659,231.4205264
1.230438876,832.5178886
0.07853882848,-86.8079447
0.5164887766,6.075221382
0.1077965808,121.3841486
1.260037361,66.15484359
0.2159248962,542.331325
1.750017399,526.0599238
0.7465035833,622.8897998
1.434807111,685.1185531
0.153938366,80.92463682
0.5426980635,524.8694609
0.625668395,109.8355996
0.968041145,161.1819416
1.803262459,331.2255546
1.010504745,129.1620523
0.02878697726,-371.4037236
1.077403596,138.2642042
1.009508647,10.74662316
0.1805795401,27.93749187
1.011393488,98.38693934
0.5996010551,280.0410609
1.656086572,446.8313055
0.9099015537,343.0516665
0.822288673,537.553587
1.459042844,471.6713546
1.949586324,831.9882969
0.9423451188,383.038784
0.894405081,216.4567511
1.483282904,608.5654084
0.6698112293,1144.413005
1.338308311,539.6184276
0.6447076899,115.9481594
1.242584898,263.9101811
1.544063572,603.6138801
0.1778590455,288.6053868
0.2890304478,694.5708865
0.2469271475,440.2049693
0.2138397288,-137.1941648
1.106855402,279.9961481
1.623539576,848.7591876
0.3145464164,-212.383336
0.4832025529,394.3671266
0.4627612728,88.52563188
1.036647846,203.4717211
0.2123207071,118.1610173
0.6517802868,268.1844991
0.5690239195,74.19992252
0.4879906047,313.7420422
0.7440871356,413.3744725
1.688419172,527.3812251
0.1272818186,-171.3197124
0.837850899,139.6595821
1.576319576,198.4508859
1.952141172,510.7328262
1.236436127,387.7701128
0.176769894,219.7140296
1.865007906,397.6298764
1.217143186,258.3852546
0.1430060487,301.0190837
0.9729655315,491.439813
1.241831036,526.1706774
1.895247317,333.4742924
0.4833178416,-130.3231672
1.220014834,899.564734
1.47576997,708.3275685
0.03624808209,527.2266743
0.9681541394,647.2555938
0.8845876109,413.7587726
0.2022453522,235.7751009
1.446887325,255.1386354
0.3735450565,122.4629606
1.642063894,798.7440344
1.815132948,854.3278702
1.323368577,708.0624157
1.107604481,-9.79377117
0.5452480015,88.19447119
0.541118513,265.4862897
0.6925321016,107.5057812
1.449820544,976.8260047
0.9701458183,421.3817795
0.8875004386,486.7637264
1.424358443,327.3667699
0.3383237877,1226.25674
1.693108645,495.475299
1.09149936,551.9741365
1.539493246,387.1404425
1.867750035,367.8792101
0.9388697243,478.250962
1.374929608,597.6216608
0.2269470425,275.7188521
0.8282821364,660.6088791
1.85580126,1076.12935
0.5186697946,333.1495107
0.5580165807,533.1905141
0.2015056879,61.72133685
0.2884800422,356.2825994
0.6525078361,-224.4921596
0.6659004939,530.0127353
1.843453339,515.5987401
1.866410176,507.6213696
1.544489539,812.5390907
1.236256481,392.8906254
0.9772863808,107.1263729
0.3096572252,449.2810949
0.2894212723,304.1854471
1.778261071,708.8411755
1.016623389,722.7946304
1.186992832,228.1768806
0.9291655289,402.6316024
1.104732276,518.9994082
0.8169111628,23.35620249
0.8531838021,412.4743885
1.317847884,716.0281268
1.263549687,109.3830713
1.451911358,728.0419286
1.584913338,440.0351453
0.06934540845,178.7327228
0.9685323962,209.2123845
1.812222004,588.0565598
1.382111625,768.5525788
0.900530387,178.5371242
0.5669222985,326.8675393
1.582705447,675.8258126
1.672157802,567.360075
1.906805759,1582.205043
1.141707873,516.6768644
0.1131713123,173.6781062
1.694121654,653.7762341
0.8978234452,403.2219498
0.7587311964,-84.16038865
1.634610624,572.1957046
1.578581309,998.833367
1.232581497,319.6902694
0.322437624,295.9631195
0.02938677731,-31.12934898
1.346184262,418.1392263
1.690451116,79.35587679
0.1369174387,49.91573803
1.533054632,552.5589729
1.299265798,481.7194086
1.003398332,700.1070093
1.627658263,516.159251
1.715715567,450.0811473
1.227208228,208.0295311
1.788188605,877.2128481
1.522047982,458.4588662
1.583158087,104.2787256
1.971868337,214.7033094
1.301946934,660.454499
1.877156479,413.8114533
1.54930524,273.8306023
1.524605249,475.5606697
0.3488185342,534.0882145
1.664268356,280.6261453
0.3389854934,303.4394196
0.896891044,432.9158447
0.3997459493,320.2335044
0.3394568572,554.3711886
0.4106658774,178.7887183
1.577194422,500.6495849
0.6503801284,-220.9693081
0.8633190925,617.904804
0.04917383292,355.5332061
0.05507343974,268.9928393
0.8782613216,442.0891542
0.9979358884,305.999326
1.548971206,613.3130399
1.937074663,589.944937
0.9617802932,-21.34628457
0.7610354197,501.3371988
0.8392001249,310.7183896
1.297530772,855.3724352
0.1444263707,213.3499345
1.291144363,560.4638183
0.9184797552,239.0066992
0.5180702882,331.3191851
0.1045527445,60.82265218
1.619348516,728.9768598
1.538122266,348.9808467
1.595028091,474.2917864
1.404929941,281.0745198
0.8646924528,288.9077952
1.93209501,790.3000288
0.2806490364,47.29033296
1.10540778,368.5044242
1.119489323,1136.732754
0.1360204639,132.8777536
1.317435277,108.5167226
1.355626401,410.4954298
1.747111152,761.314044
1.119297367,420.9273926
1.4578784,678.5211039
1.245933167,515.7338422
1.409361525,466.9846441
0.09516638509,265.9193504
1.055354932,342.6370409
0.1769850041,219.7845673
0.4644493818,317.2957728
1.912442347,476.2861721
1.980570341,936.6816512
1.886151675,678.7650373
1.551754509,597.8485512
0.5371592087,486.1496631
1.949520163,972.6626796
0.6631293981,75.41628615
0.02206252886,139.2339367
1.71674676,181.7605416
0.1932896686,437.3749075
0.1275891125,-17.91351192
0.9531358872,264.5189797
0.9253595713,698.6111293
0.5067962151,268.2966823
0.3506058847,28.74270607
1.676657409,649.3226414
0.2089606335,85.53869786
0.3541645108,123.8406995
1.966681537,34.47354926
0.1454725236,151.8341546
1.974200172,753.6267773
1.401938263,498.6089576
0.3904812059,166.0140731
1.59037239,266.2780043
0.8474765073,171.1909605
1.407714183,1035.743942
1.36502346,708.6271339
1.760503547,282.1609146
1.805105813,402.5953457
0.9333862418,473.4217106
1.343785487,602.4821043
0.7891446306,322.6934661
1.3851456,306.6184591
0.1380918126,101.1966127
0.007439321636,-60.89145946
0.8606930647,373.4150652
1.25746803,319.9362745
1.669947571,311.3702359
0.5730825043,350.2649176
1.861344511,612.8494865
0.1300015779,731.6351773
1.819886288,475.2934026
1.244058959,414.4275272
0.1475931295,283.5199503
0.01907790805,239.1084865
0.4528592102,497.2482653
1.585079535,481.9068577
0.48404416,184.8000862
0.9300706495,205.7175916
1.633198879,283.6876212
1.088507932,494.3890928
0.06234981822,115.27064
1.043661751,355.467621
0.8868782057,108.4103136
0.5582609415,99.53656254
0.8791258835,139.2781348
0.4614691804,442.8382204
1.515553121,480.8833444
1.717396242,581.9840769
0.0383109711,-157.2769073
0.4465108021,126.1876466
0.4492312237,280.0766299
1.313910313,205.9852049
1.273804635,563.9649128
0.1046657146,244.0690618
1.670972311,302.0411859
1.429437667,505.0846221
0.9278725269,147.5750388
1.414477269,676.3347456
0.02305202811,201.9716052
1.875100675,528.7443783
0.9492617515,548.3417896
0.1771566793,-28.94855171
1.973773873,756.3160294
0.9381206804,-55.18998366
0.1244064523,979.5739125
1.542646286,891.9172046
1.390289108,379.470638
0.6640014042,180.1554909
1.354147425,444.4124505
1.975444779,839.4720256
1.247297557,514.4726597
0.7672180807,242.624312
0.8443844678,379.1097336
0.263620747,295.2494374
0.6351735905,275.3163005
1.330545672,206.6442583
1.093394825,583.47213
1.116342368,559.6268469
1.561398608,369.2533264
0.6048390226,461.3783211
0.1825733536,101.5225171
0.16319744,233.3764582
1.372182308,464.3124903
0.6313369623,241.0190621
0.8386693608,559.8876142
1.133210518,238.6605481
0.1313897179,275.7756385
1.107708569,161.3352499
0.9963914329,319.1454017
1.976841988,705.4830198
0.6433249428,528.4366399
0.8752062481,672.0435158
0.1045582065,249.5992117
1.879664247,642.2134311
1.930897269,998.3503879
0.5881349244,240.086684
0.6325846975,200.1588835
1.246275707,467.0881336
1.904528029,777.4987373
0.6212019428,154.4618508
1.817961784,695.0621846
1.79501767,678.4179282
0.4035898965,449.4258993
0.447191677,505.6118618
0.9670912934,34.23494104
1.048509441,655.300331
0.7581880973,-209.5878816
1.183828809,890.6618904
0.4202355519,468.896741
0.9484284333,381.4581688
1.201584299,194.0833757
1.312292184,489.9979781
1.544304055,341.2278039
1.447946111,421.0091835
1.516769543,436.8024422
0.3705407108,328.3814446
0.7945745811,516.3545345
0.3294617922,-15.18324718
0.2458223651,416.1526746
0.06229818559,-37.20834903
0.6441583312,11.7883128
1.82267838,551.4372967
1.155263509,56.1852941
0.5918640589,307.493083
0.1837006745,255.1777298
1.392041236,556.9481565
1.518585014,314.5353451
0.4224636629,76.38033739
0.63231221,237.5504633
1.13177721,415.9036387
1.462972719,280.6791142
1.096801873,632.8552966
1.213432404,52.86397998
1.524349174,719.6952294
0.1960890762,441.4004339
0.2067898733,143.1981898
0.6921994531,510.1693147
0.8302143537,524.7549575
1.064226971,570.4067852
1.858456107,746.0051172
1.75072648,333.513412
1.268284277,399.8183748
0.3895876053,232.060985
1.464909258,349.1334844
1.696084179,441.7862473
1.211993935,626.5573522
1.481019042,531.3648089
1.034241776,445.6311092
1.795929294,236.6267219
0.01154132259,334.6151632
0.4999179625,170.7294682
0.1865747694,-380.1085285
0.591648195,-113.1807232
1.263627054,142.7833194
0.5044462685,390.518235
1.795870587,647.4851034
1.094090691,281.2530892
1.95796223,428.7293258
1.459016457,220.4041489
0.8266849197,489.6267129
1.773190883,564.1263142
0.4937140552,-205.1537585
1.22109351,168.6315142
0.1536060966,347.2561963
0.9876280809,581.4823191
0.6304334748,245.2481722
0.4116824201,524.6002561
1.962058978,741.8854638
0.1894778296,109.7240937
1.173247837,497.0630016
0.5748050677,483.1426643
1.426028584,26.98549136
1.037676114,399.7217036
1.354241279,510.0360713
0.9158005903,564.5960111
1.48361295,-2.47635852
0.02521503995,659.7210401
0.144168672,212.2118181
0.9005084923,228.1121795
0.2664198483,-12.66782484
0.4621617057,388.5529405
0.6055502565,80.30361365
1.740393381,343.029338
0.6360069499,-133.9568358
0.2750418883,441.5600883
0.08466898504,-41.9015335
1.810643657,632.015319
1.181609067,245.7555257
0.03671144876,-211.6838336
0.6832822254,-21.33203466
1.761741518,540.5302253
0.8720965959,324.96771
1.432301348,458.7208663
0.6807696754,218.4687455
0.3933771165,393.7768012
1.886596794,471.5104455
